day,name,address,city,codes,map
"Friday, PM 08:00",4 Directions Native American Group,Center for Training and Education:  749 Story Rd (in back),"San Jose, East","O,Wh","http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=749+Story+Rd,+San+Jose,+CA&sll=37.0625,-95.677068&sspn=46.677964,78.134766&ie=UTF8&z=16&iwloc=A"
Monday 07:00 AM,Third Tradition,First Christian Church:  80 S. 5th St.,"San Jose, Downtown","O, Wh","http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=80+S.+5th,+San+Jose,+CA&sll=37.32852,-121.861045&sspn=0.011517,0.019076&ie=UTF8&z=16&iwloc=A"
"Tuesday, AM 07:00",Third Tradition,First Christian Church:  80 S. 5th,"San Jose, Downtown","O,Wh","http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=80+S.+5th,+San+Jose,+CA&sll=37.32852,-121.861045&sspn=0.011517,0.019076&ie=UTF8&z=16&iwloc=A"
"Thursday, PM 07:30",God and the Big Book (daycare provided),"Calvary Church:  16330 Los Gatos Blvd., Red Brick Bldg.",Los Gatos,O,"http://maps.google.com/maps?f=q&hl=en&q=16330+Los+Gatos+Blvd,+Los+Gatos,+CA&sll=37.0625,-95.677068&sspn=50.777825,82.265625&layer=&ie=UTF8&z=17&om=1&iwloc=addr"
"Wednesday, AM 07:00",Third Tradition,First Christian Church:  80 S. 5th,"San Jose, Downtown","O,Wh","http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=80+S.+5th,+San+Jose,+CA&sll=37.32852,-121.861045&sspn=0.011517,0.019076&ie=UTF8&z=16&iwloc=A"
"Thursday, AM 07:00",Third Tradition,First Christian Church:  80 S. 5th,"San Jose, Downtown","O,Wh","http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=80+S.+5th,+San+Jose,+CA&sll=37.32852,-121.861045&sspn=0.011517,0.019076&ie=UTF8&z=16&iwloc=A"
"Thursday, PM 06:00",Tradition Study,7511 Gourmet Alley,Gilroy,"O,Wh","http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=7511+Gourmet+Alley,+Gilroy,+CA&sll=37.277003,-121.952999&sspn=0.092611,0.153809&g=95008&ie=UTF8&z=16"
"Sunday, PM 08:00",Change,"Change Recovery House:  526 Page St., near San Carlos & Meridian","San Jose, downtown","O,Wh",http://goo.gl/maps/W82Q9
"Sunday, PM 07:30",Twelve & Twelve Book Study (chip mtg.),Our Savior's Lutheran Church: 1224 N. Winchester Blvd. & Tulip Ave.,Santa Clara,"O,Wh","http://maps.google.com/maps?q=1224+N+Winchester+Blvd,+Santa+Clara,+CA+95050&hl=en&ll=37.335873,-121.950088&spn=0.015014,0.042915"
"Sunday, PM 09:30",Late Night Reflections,"Moffett Central Shopping Center: 327 B Moffett Blvd., between Central Expwy & Middlefield",Mountain View,"O,Wh","http://maps.google.com/maps?q=327+Moffett+Blvd,+Mountain+View,+CA+94043&spn=0.028437,0.039710&hl=en"
"Monday, AM 06:45",Morning Reflections,"Mt. Olive Lutheran Church: 1989 E. Calaveras Blvd., near Evans Rd.",Milpitas,"O,Wh","http://maps.google.com/maps?q=1989+E+Calaveras+Blvd,+Milpitas,+CA+95035&spn=0.021754,0.036489&hl=en"
"Friday, PM 01:00",Friday Big Book Study,St. Mark's Church:  1957 Pruneridge,Santa Clara,"C, Wh","http://maps.google.com/maps?q=1957,+Pruneridge,+santa+clara,+ca&hl=en"
"Saturday, AM 10:30",Stick With Sobriety,"Serenity First Fellowship: 304 N. 6th St, at Julian (upstairs)","San Jose, Downtown",O,"http://maps.google.com/maps?q=304+N+6th+St,+San+Jose,+CA+95112&hl=en"
"Thursday, PM 12:00",Sufficient Substitute,Dwell Christian Church:  1292 Minnesota Ave.,"San Jose, Willow Glen","O,Wh",http://goo.gl/maps/4p0GO
"Friday, PM 12:00",Sufficient Substitute,Dwell Christian Church:  1292 Minnesota Ave.,"San Jose, Willow Glen","O,Wh",http://goo.gl/maps/4p0GO
"Wednesday, PM 04:00",Sisters Seeking Serenity,"Holy Spirit Episcopal Church: 41 W. Rincon at Winchester Blvd., St. Lawrence Hall",Campbell,"O,W,Wh","http://maps.google.com/maps?q=41+W+Rincon+Ave,+Campbell,+CA+95008&spn=0.021798,0.036489&hl=en"
"Tuesday, PM 07:00",Society of the Second Chance (smoking permitted),Cigar Store:  1650 Almaden Rd (Chip meeting last Tues. of mo.),"San Jose, Willow Glen",O,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=1650+Almaden+Rd,+San+Jose,+CA&sll=37.0625,-95.677068&sspn=47.215051,79.013672&ie=UTF8&hq=&hnear=1650+Almaden+Rd,+San+Jose,+Santa+Clara,+California+95125&z=16"
"Thursday, AM 07:00",Daily Reflection,"South County Fellowship: 18675 Adams Ct., Suite N",Morgan Hill,"O,Wh","http://maps.google.com/maps?q=18675+Adams+Ct+morgan+hill,+ca&hl=en"
"Saturday, AM 07:30",Women to Women,"St. Francis Episcopal Church:  1205 Pine Ave., at Newport","San Jose, Willow Glen","C,W,Wh","http://maps.google.com/maps?q=1205+Pine+Ave,+San+Jose,+CA+95125&hl=en"
"Monday, AM 07:30",Early Bird,Cornerstone Fellowship Group:  1600 Dell Ave. (2nd Floor),Campbell,O,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=1600+Dell+Ave.,+Campbell+CA&aq=&sll=37.277003,-121.952999&sspn=0.071985,0.209255&ie=UTF8&hq=&hnear=1600+Dell+Ave,+Campbell,+California+95008&z=16"
"Friday, AM 06:00",Attitude Adjustment,Cornerstone Fellowship Group:  1600 Dell Ave. (2nd Floor),Campbell,O,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=1600+Dell+Ave.,+Campbell+CA&aq=&sll=37.277003,-121.952999&sspn=0.071985,0.209255&ie=UTF8&hq=&hnear=1600+Dell+Ave,+Campbell,+California+95008&z=16"
"Friday, AM 07:30",Early Bird,Cornerstone Fellowship Group:  1600 Dell Ave. (2nd Floor),Campbell,O,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=1600+Dell+Ave.,+Campbell+CA&aq=&sll=37.277003,-121.952999&sspn=0.071985,0.209255&ie=UTF8&hq=&hnear=1600+Dell+Ave,+Campbell,+California+95008&z=16"
"Sunday, PM 04:00",A Second Chance at a 1st Class Life,Cornerstone Fellowship Group:  1600 Dell Ave. (2nd Floor),Campbell,O,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=1600+Dell+Ave.,+Campbell+CA&aq=&sll=37.277003,-121.952999&sspn=0.071985,0.209255&ie=UTF8&hq=&hnear=1600+Dell+Ave,+Campbell,+California+95008&z=16"
"Sunday, AM 06:00",Attitude Adjustment,Cornerstone Fellowship Group:  1600 Dell Ave. (2nd Floor),Campbell,O,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=1600+Dell+Ave.,+Campbell+CA&aq=&sll=37.277003,-121.952999&sspn=0.071985,0.209255&ie=UTF8&hq=&hnear=1600+Dell+Ave,+Campbell,+California+95008&z=16"
"Thursday, AM 07:30",Early Bird,Cornerstone Fellowship Group:  1600 Dell Ave. (2nd Floor),Campbell,O,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=1600+Dell+Ave.,+Campbell+CA&aq=&sll=37.277003,-121.952999&sspn=0.071985,0.209255&ie=UTF8&hq=&hnear=1600+Dell+Ave,+Campbell,+California+95008&z=16"
"Thursday, PM 07:30",Solutions for Gay Women,"Church of Christ: 400 W. Campbell Avenue, west of Winchester Blvd.",Campbell,"W,O,L","http://maps.google.com/maps?q=400+W.+Campbell+Ave+campbell,+ca&spn=0.021797,0.036489&hl=en"
"Monday, PM 05:15",Monday At A Time,First Congregational Church:  1985 Louis Rd,Palo Alto,"O,Wh","http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=1985+Louis+Rd,+Palo+Alto,+CA&sll=37.0625,-95.677068&sspn=46.677964,78.134766&ie=UTF8&z=16&iwloc=A"
"Monday, AM 06:00",Attitude Adjustment,Cornerstone Fellowship Group:  1600 Dell Ave. (2nd Floor),Campbell,O,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=1600+Dell+Ave.,+Campbell+CA&aq=&sll=37.277003,-121.952999&sspn=0.071985,0.209255&ie=UTF8&hq=&hnear=1600+Dell+Ave,+Campbell,+California+95008&z=16"
"Thursday, PM 08:00",Los Altos Big Book,"Los Altos Lutheran Church:  460 S. El Monte at Cuesta, Fireside Rm.",Los Altos,C,"http://maps.google.com/maps?q=460+S+El+Monte+Ave,+Los+Altos,+CA+94022&spn=0.020508,0.035397&hl=en"
"Thursday, AM 06:00",Attitude Adjustment,Cornerstone Fellowship Group:  1600 Dell Ave. (2nd Floor),Campbell,O,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=1600+Dell+Ave.,+Campbell+CA&aq=&sll=37.277003,-121.952999&sspn=0.071985,0.209255&ie=UTF8&hq=&hnear=1600+Dell+Ave,+Campbell,+California+95008&z=16"
"Tuesday, PM 06:00",Character Defect Freedom,"Denny's Restaurant: 2060 S. Bascom Ave., just south of Campbell Ave.",Campbell,"M,C","http://maps.google.com/maps?q=2060+S.+Bascom+Ave+campbell,+ca&spn=0.021798,0.036489&hl=en"
"Monday, PM 04:00",Traditions Study,"Holy Spirit Episcopal Church: 41 W. Rincon at Winchester Blvd., St. Lawrence Hall",Campbell,"C,Wh","http://maps.google.com/maps?q=41+W+Rincon+Ave,+Campbell,+CA+95008&spn=0.021798,0.036489&hl=en"
"Sunday, PM 02:00",We Asked,7511 Gourmet Alley,Gilroy,"C,Wh","http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=7511+Gourmet+Alley,+Gilroy,+CA&sll=37.277003,-121.952999&sspn=0.092611,0.153809&g=95008&ie=UTF8&z=16"
"Friday, PM 04:00",Truly Happy Hour,"Holy Spirit Episcopal Church: 41 W. Rincon at Winchester Blvd., St. Lawrence Hall",Campbell,"O,Wh","http://maps.google.com/maps?q=41+W+Rincon+Ave,+Campbell,+CA+95008&spn=0.021798,0.036489&hl=en"
"Monday, PM 04:00",Golden Keys,Alano Club of San Jose: 1122 Fair Ave. & McLaughlin (btwn. Tully & Story),"San Jose, East",O,"http://maps.google.com/maps?q=1122+Fair+Ave,+san+jose+ca&spn=0.020508,0.035397&hl=en"
"Tuesday, PM 04:00",Golden Keys,Alano Club of San Jose: 1122 Fair Ave. & McLaughlin (btwn. Tully & Story),"San Jose, East",O,"http://maps.google.com/maps?q=1122+Fair+Ave,+san+jose+ca&spn=0.020508,0.035397&hl=en"
"Wednesday, PM 04:00",Golden Keys,Alano Club of San Jose: 1122 Fair Ave. & McLaughlin (btwn. Tully & Story),"San Jose, East",O,"http://maps.google.com/maps?q=1122+Fair+Ave,+san+jose+ca&spn=0.020508,0.035397&hl=en"
"Thursday, PM 04:00",Golden Keys,Alano Club of San Jose: 1122 Fair Ave. & McLaughlin (btwn. Tully & Story),"San Jose, East",O,"http://maps.google.com/maps?q=1122+Fair+Ave,+san+jose+ca&spn=0.020508,0.035397&hl=en"
"Friday, PM 04:00",Golden Keys,Alano Club of San Jose: 1122 Fair Ave. & McLaughlin (btwn. Tully & Story),"San Jose, East",O,"http://maps.google.com/maps?q=1122+Fair+Ave,+san+jose+ca&spn=0.020508,0.035397&hl=en"
"Tuesday, PM 12:00",Second Street Group,"Trinity Episcopal Cathedral:  81 N. 2nd St. & W. St. John, upstairs","San Jose, Downtown",O,"http://maps.google.com/maps?q=81+N.+2nd+St+san+jose,+ca&spn=0.021783,0.036489&hl=en"
"Friday, PM 08:00",TGIS (Thank God I'm Sober ),Cornerstone Fellowship Group:  1600 Dell Ave. (2nd Floor),Campbell,O,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=1600+Dell+Ave.,+Campbell+CA&aq=&sll=37.277003,-121.952999&sspn=0.071985,0.209255&ie=UTF8&hq=&hnear=1600+Dell+Ave,+Campbell,+California+95008&z=16"
"Sunday, PM 08:15",Step by Step Group,"Union Presbyterian Church: 858 University Ave., 2 blocks east of El Monte (up around back of church)",Los Altos,"O,Wh","http://maps.google.com/maps?q=858+University+Ave,+Los+Altos,+CA+94022&spn=0.021774,0.036489&hl=en"
"Sunday, PM 05:00",A Time for Change,Cornerstone Fellowship Group:  1600 Dell Ave. (2nd Floor),Campbell,"W,C","http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=1600+Dell+Ave.,+Campbell+CA&aq=&sll=37.277003,-121.952999&sspn=0.071985,0.209255&ie=UTF8&hq=&hnear=1600+Dell+Ave,+Campbell,+California+95008&z=16"
"Sunday, PM 08:00",Young People's Meeting,Cornerstone Fellowship Group:  1600 Dell Ave. (2nd Floor),Campbell,"O,Y","http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=1600+Dell+Ave.,+Campbell+CA&aq=&sll=37.277003,-121.952999&sspn=0.071985,0.209255&ie=UTF8&hq=&hnear=1600+Dell+Ave,+Campbell,+California+95008&z=16"
"Thursday, PM 06:00",Keep It Simple,Cornerstone Fellowship Group:  1600 Dell Ave. (2nd Floor),Campbell,O,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=1600+Dell+Ave.,+Campbell+CA&aq=&sll=37.277003,-121.952999&sspn=0.071985,0.209255&ie=UTF8&hq=&hnear=1600+Dell+Ave,+Campbell,+California+95008&z=16"
"Friday, PM 06:00",Escape the Madness,Cornerstone Fellowship Group:  1600 Dell Ave. (2nd Floor),Campbell,O,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=1600+Dell+Ave.,+Campbell+CA&aq=&sll=37.277003,-121.952999&sspn=0.071985,0.209255&ie=UTF8&hq=&hnear=1600+Dell+Ave,+Campbell,+California+95008&z=16"
"Sunday, PM 12:00",Big Book Study,Cornerstone Fellowship Group:  1600 Dell Ave. (2nd Floor),Campbell,,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=1600+Dell+Ave.,+Campbell+CA&aq=&sll=37.277003,-121.952999&sspn=0.071985,0.209255&ie=UTF8&hq=&hnear=1600+Dell+Ave,+Campbell,+California+95008&z=16"
"Saturday, AM 06:00",Attitude Adjustment,Cornerstone Fellowship Group: 1600 Dell Ave. (2nd Floor),Campbell,O,"http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=1600+Dell+Ave.,+Campbell+CA&aq=&sll=37.277003,-121.952999&sspn=0.071985,0.209255&ie=UTF8&hq=&hnear=1600+Dell+Ave,+Campbell,+California+95008&z=16"
"Monday, PM 09:30",Monday Nite Special,"Moffett Central Shopping Center: 327 B Moffett Blvd., between Central Expwy & Middlefield",Mountain View,"O,Wh","http://maps.google.com/maps?q=327+Moffett+Blvd,+Mountain+View,+CA+94043&spn=0.028437,0.039710&hl=en"
"Tuesday, PM 09:30",A.A. In Prison book study,"Moffett Central Shopping Center: 327 B Moffett Blvd., between Central Expwy & Middlefield",Mountain View,"O,Wh","http://maps.google.com/maps?q=327+Moffett+Blvd,+Mountain+View,+CA+94043&spn=0.028437,0.039710&hl=en"
"Thursday, PM 10:00",164 Big Book Study,"Moffett Central Shopping Center: 327 B Moffett Blvd., between Central Expwy & Middlefield",Mountain View,"O,Wh","http://maps.google.com/maps?q=327+Moffett+Blvd,+Mountain+View,+CA+94043&spn=0.028437,0.039710&hl=en"
"Friday, AM 06:45",Morning Reflections,"Mt. Olive Lutheran Church: 1989 E. Calaveras Blvd., near Evans Rd.",Milpitas,"O,Wh","http://maps.google.com/maps?q=1989+E+Calaveras+Blvd,+Milpitas,+CA+95035&spn=0.021754,0.036489&hl=en"
"Sunday, PM 01:15",Young People's Sunrise,Mitchell Park:  3800 Middlefield Rd. (In the park),Palo Alto,"Y,O","http://maps.google.com/maps?q=3800+Middlefield+Road,+Palo+Alto,+CA&hl=en&sll=37.0625,-95.677068&sspn=58.076329,135.263672&vpsrc=0&hnear=3800+Middlefield+Rd,+Palo+Alto,+California+94303&t=m&z=17"
"Wednesday, PM 07:00","A Better Life (Adults only, please)",Emergency Housing Consortium:  2011 Little Orchard St.,"San Jose, South","O,Wh","http://maps.google.com/maps?f=q&source=s_q&hl=en&geocode=&q=2011+Little+Orchard+St.,+San+Jose,+CA&sll=37.320052,-121.877636&sspn=0.734994,1.230469&ie=UTF8&z=16&iwloc=addr"
"Tuesday, PM 12:00",Tuesday Noon Step Study,Chinese for Christ Church:  4255 Williams Rd. (entrance and parking in back),"San Jose, West","C,Wh",http://g.co/maps/phb35
"Saturday, PM 05:30",LGBT Happy Destiny Group,"Conscious Living Center:  2400 Wyandotte St., Suite C",Mountain View,"G,L,O",http://g.co/maps/kveru
"Thursday, AM 10:30",24 Hour Concept,"3466 Grossmont Dr., Portable #1","San Jose, East","O,Wh",http://g.co/maps/u2xtb
"Sunday, PM 06:00",Fair Avenue Fellowship Speaker Meeting (Chips),Alano Club of San Jose: 1122 Fair Ave. & McLaughlin (btwn. Tully & Story),"San Jose, East",O,"http://maps.google.com/maps?q=1122+Fair+Ave,+san+jose+ca&spn=0.020508,0.035397&hl=en"
"Thursday, PM 07:00","No Chaser (Adults only, please)","Emergency Housing Consortium:  2011 Little Orchard, Veteran's Center","San Jose, South","O,Wh",http://g.co/maps/a67yy
"Friday, PM 07:00","12 & 12 Meeting (Adults only, please)","Emergency Housing Consortium:  2011 Little Orchard, Veteran's Center","San Jose, South","O,Wh",http://g.co/maps/a67yy
"Sunday, PM 07:00","Came To Believe (Adults only, please)","Emergency Housing Consortium:  2011 Little Orchard, Veteran's Center","San Jose, South","O,Wh",http://g.co/maps/a67yy
"Saturday, AM 07:45",Conscious Contact Meditation Group,"Calvary Church:  16330 Los Gatos Blvd., Red Brick Bldg.",Los Gatos,"O,Wh","http://maps.google.com/maps?f=q&hl=en&q=16330+Los+Gatos+Blvd,+Los+Gatos,+CA&sll=37.0625,-95.677068&sspn=50.777825,82.265625&layer=&ie=UTF8&z=17&om=1&iwloc=addr"
"Wednesday, PM 06:00",D.I.V.A. (Drinking Isn't Very Attractive),"First Congregational Church:  1980 Hamilton @ Leigh, Rm 14","San Jose, Willow Glen","C,W","http://maps.google.com/maps?f=q&hl=en&q=1980+Hamilton+Ave,+Campbell,+Santa+Clara,+California+95125,+United+States&layer=&ie=UTF8&sll=37.0625,-95.677068&sspn=50.777825,82.265625&z=17&om=1&iwloc=addr"
